date,TEMP,HUMIDITY,RAINFALL,SNOWFALL,IRRADIANCE,TOTAL_CLOUD,is_weekend,is_holiday,OT
2023-09-23 19:00:00,21.3,83,0,0,0,100,1,0,3744.206543
2023-09-23 20:00:00,19.9,92,0,0,0,100,1,0,3674.575195
2023-09-23 21:00:00,20.2,89,0,0,0,100,1,0,3659.463135
2023-09-23 22:00:00,20.6,87,0.6,0,0,100,1,0,3629.989502
2023-09-23 23:00:00,20.4,88,1.2,0,0,100,1,0,3642.752686
2023-09-24 00:00:00,20.4,88,0.1,0,0,100,1,0,3637.027832
2023-09-24 01:00:00,20.4,89,0.7,0,0,100,1,0,3633.261963
2023-09-24 02:00:00,20.2,92,0.4,0,0,100,1,0,3527.630615
2023-09-24 03:00:00,20.1,93,0.7,0,0,100,1,0,3512.320557
2023-09-24 04:00:00,20,94,0.2,0,0,100,1,0,3526.985596
2023-09-24 05:00:00,20,94,0.2,0,0,100,1,0,3557.251953
2023-09-24 06:00:00,19.6,91,0.6,0,0,100,1,0,3641.438477
2023-09-24 07:00:00,19.4,91,0.5,0,12,100,1,0,3718.833008
2023-09-24 08:00:00,19.8,92,0.4,0,31,100,1,0,3470.864258
2023-09-24 09:00:00,20.2,89,0.2,0,55,100,1,0,3446.145264
2023-09-24 10:00:00,20.5,89,0,0,68,100,1,0,3528.38916
2023-09-24 11:00:00,20.9,89,0.4,0,136,100,1,0,3703.011719
2023-09-24 12:00:00,20.8,91,1.5,0,83,100,1,0,3628.056396
2023-09-24 13:00:00,20.9,90,1.3,0,90,100,1,0,3569.769287
2023-09-24 14:00:00,20.8,92,1,0,55,100,1,0,3537.187012
2023-09-24 15:00:00,21,93,1.9,0,59,100,1,0,3550.449219
2023-09-24 16:00:00,21,93,1.4,0,51,100,1,0,3650.564453
2023-09-24 17:00:00,20.8,94,2,0,26,100,1,0,3612.25293
2023-09-24 18:00:00,20.8,94,0.8,0,6,100,1,0,3676.205322
2023-09-24 19:00:00,20.6,94,0.6,0,0,100,1,0,3626.96167
2023-09-24 20:00:00,20.3,95,0.7,0,0,100,1,0,3603.050537
2023-09-24 21:00:00,20.2,96,0.8,0,0,100,1,0,3639.121582
2023-09-24 22:00:00,20.4,95,0.1,0,0,100,1,0,3558.993408
2023-09-24 23:00:00,20.4,94,0.1,0,0,100,1,0,3570.831543
2023-09-25 00:00:00,20.5,94,0.3,0,0,100,0,0,3560.912598
2023-09-25 01:00:00,20.5,95,0.3,0,0,100,0,0,3578.009277
2023-09-25 02:00:00,20.6,95,0.1,0,0,100,0,0,3536.447754
2023-09-25 03:00:00,20.9,93,0,0,0,100,0,0,3532.815186
2023-09-25 04:00:00,20.8,94,0.1,0,0,100,0,0,3572.114014
2023-09-25 05:00:00,20.6,95,0.2,0,0,100,0,0,3612.283203
2023-09-25 06:00:00,20.3,95,0.8,0,0,100,0,0,3741.982422
2023-09-25 07:00:00,19.9,95,0.6,0,14,100,0,0,3788.200439
2023-09-25 08:00:00,19.7,93,0.9,0,42,100,0,0,3483.441406
2023-09-25 09:00:00,19.5,94,1.6,0,47,100,0,0,3573.800049
2023-09-25 10:00:00,19.9,90,0.6,0,108,100,0,0,3624.251953
2023-09-25 11:00:00,20.5,87,0.1,0,180,100,0,0,3717.07666
2023-09-25 12:00:00,21,85,0,0,208,100,0,0,3540.842285
2023-09-25 13:00:00,21.1,85,0,0,133,100,0,0,3591.026855
2023-09-25 14:00:00,21.8,82,0,0,227,100,0,0,3616.62793
2023-09-25 15:00:00,21.9,80,0,0,126,100,0,0,3631.777344
2023-09-25 16:00:00,22,80,0,0,123,100,0,0,3675.354248
2023-09-25 17:00:00,21.9,82,0,0,92,100,0,0,3754.875244
2023-09-25 18:00:00,20.3,91,0,0,29,100,0,0,3699.381348
2023-09-25 19:00:00,19.7,94,0,0,0,100,0,0,3737.90332
2023-09-25 20:00:00,19.6,93,0.1,0,0,100,0,0,3696.470703
2023-09-25 21:00:00,19.6,92,0,0,0,100,0,0,3680.981201
2023-09-25 22:00:00,19.7,91,0,0,0,44,0,0,3611.818115
2023-09-25 23:00:00,19,95,0,0,0,25,0,0,3576.09668
2023-09-26 00:00:00,18.8,95,0,0,0,96,0,0,3573.814941
2023-09-26 01:00:00,19,95,0,0,0,100,0,0,3621.609619
2023-09-26 02:00:00,18.3,97,0,0,0,43,0,0,3522.790039
2023-09-26 03:00:00,18.1,98,0,0,0,35,0,0,3525.00415
2023-09-26 04:00:00,18.2,98,0,0,0,100,0,0,3476.601807
2023-09-26 05:00:00,18.7,97,0,0,0,100,0,0,3547.755371
2023-09-26 06:00:00,18.7,97,0,0,0,100,0,0,3687.390137
2023-09-26 07:00:00,19.3,95,0,0,28,94,0,0,3694.864258
2023-09-26 08:00:00,20.2,92,0,0,142,100,0,0,3461.460693
2023-09-26 09:00:00,20.6,91,0,0,108,100,0,0,3475.914062
2023-09-26 10:00:00,21.5,86,0,0,194,100,0,0,3581.679932
2023-09-26 11:00:00,22.5,80,0,0,280,100,0,0,3668.106934
2023-09-26 12:00:00,22.9,76,0,0,260,100,0,0,3603.061035
2023-09-26 13:00:00,23.2,74,0,0,257,100,0,0,3583.128662
2023-09-26 14:00:00,23.2,75,0,0,185,100,0,0,3642.74292
2023-09-26 15:00:00,22.5,81,0,0,64,100,0,0,3670.753906
2023-09-26 16:00:00,22.5,81,0,0,74,100,0,0,3691.467285
2023-09-26 17:00:00,22.3,83,0,0,55,100,0,0,3677.807861
2023-09-26 18:00:00,21.4,90,0,0,15,100,0,0,3717.15918
2023-09-26 19:00:00,21.3,89,0,0,0,100,0,0,3701.174316
2023-09-26 20:00:00,21.1,89,0,0,0,100,0,0,3689.785889
2023-09-26 21:00:00,21.2,88,0,0,0,100,0,0,3691.97583
2023-09-26 22:00:00,21.1,89,0,0,0,100,0,0,3653.953613
2023-09-26 23:00:00,20.6,91,0,0,0,100,0,0,3608.96167
2023-09-27 00:00:00,20.7,90,0,0,0,100,0,0,3613.346924
2023-09-27 01:00:00,20.2,92,0,0,0,100,0,0,3589.125977
2023-09-27 02:00:00,19.8,94,0,0,0,30,0,0,3538.703857
2023-09-27 03:00:00,19.2,96,0,0,0,39,0,0,3489.022461
2023-09-27 04:00:00,19,97,0,0,0,86,0,0,3526.175049
2023-09-27 05:00:00,19,96,0,0,0,97,0,0,3616.989502
2023-09-27 06:00:00,18.9,96,0,0,0,100,0,0,3737.68042
2023-09-27 07:00:00,19.4,94,0,0,20,100,0,0,3804.491699
2023-09-27 08:00:00,20.5,91,0,0,119,46,0,0,3445.690186
2023-09-27 09:00:00,21.7,87,0,0,200,89,0,0,3391.685059
2023-09-27 10:00:00,23.1,80,0,0,369,100,0,0,3382.692383
2023-09-27 11:00:00,23.7,76,0,0,384,86,0,0,3484.926758
2023-09-27 12:00:00,24.4,72,0,0,451,87,0,0,3762.1875
2023-09-27 13:00:00,24.7,70,0,0,436,48,0,0,3794.548828
2023-09-27 14:00:00,24.6,71,0,0,388,68,0,0,3734.724854
2023-09-27 15:00:00,24.5,69,0,0,329,56,0,0,3713.302246
2023-09-27 16:00:00,24.3,70,0,0,234,61,0,0,3735.555664
2023-09-27 17:00:00,23.7,75,0,0,106,33,0,0,3761.297119
2023-09-27 18:00:00,22.1,85,0,0,25,1,0,0,3805.236328
2023-09-27 19:00:00,21.5,85,0,0,0,11,0,0,3761.073486
2023-09-27 20:00:00,20.5,89,0,0,0,14,0,0,3680.042236
2023-09-27 21:00:00,20.5,87,0,0,0,9,0,0,3740.750488
2023-09-27 22:00:00,20.4,87,0,0,0,27,0,0,3683.002197
2023-09-27 23:00:00,20.2,88,0,0,0,99,0,0,3648.406982
2023-09-28 00:00:00,20.2,88,0,0,0,26,0,0,3640.847168
2023-09-28 01:00:00,19.5,91,0,0,0,17,0,0,3610.395996
2023-09-28 02:00:00,18.9,95,0,0,0,100,0,0,3544.930664
2023-09-28 03:00:00,18.8,95,0,0,0,37,0,0,3498.05249
2023-09-28 04:00:00,19.2,94,0,0,0,60,0,0,3481.510986
2023-09-28 05:00:00,19.8,90,0,0,0,14,0,0,3564.972168
2023-09-28 06:00:00,19.2,89,0,0,0,2,0,0,3667.045654
2023-09-28 07:00:00,20.5,85,0,0,52,4,0,0,3643.042969
2023-09-28 08:00:00,22.7,79,0,0,212,14,0,0,3385.872803
2023-09-28 09:00:00,23.7,74,0,0,376,7,0,0,3371.541504
2023-09-28 10:00:00,24.4,71,0,0,533,45,0,0,3545.712891
2023-09-28 11:00:00,25,68,0,0,625,46,0,0,3530.378174
2023-09-28 12:00:00,25.4,68,0,0,688,5,0,0,3621.392578
2023-09-28 13:00:00,25.5,69,0,0,702,4,0,0,3520.013672
2023-09-28 14:00:00,25.4,70,0,0,642,0,0,0,3503.243408
2023-09-28 15:00:00,25,72,0,0,516,10,0,0,3623.747559
2023-09-28 16:00:00,24.2,74,0,0,338,8,0,0,3568.659912
2023-09-28 17:00:00,23,80,0,0,172,9,0,0,3672.541992
2023-09-28 18:00:00,21.2,88,0,0,31,15,0,0,3725.693359
2023-09-28 19:00:00,19.9,94,0,0,0,32,0,0,3657.845703
2023-09-28 20:00:00,19.1,95,0,0,0,27,0,0,3600.543213
2023-09-28 21:00:00,19.5,96,0,0,0,50,0,0,3649.934082
2023-09-28 22:00:00,19.4,96,0,0,0,100,0,0,3622.336426
2023-09-28 23:00:00,20.4,93,0,0,0,100,0,0,3622.255859
2023-09-29 00:00:00,20.5,92,0,0,0,100,0,1,3482.851562
2023-09-29 01:00:00,20.5,92,0,0,0,100,0,1,3477.078125
2023-09-29 02:00:00,20.9,89,0,0,0,100,0,1,3401.480225
2023-09-29 03:00:00,20.9,89,0,0,0,100,0,1,3362.771729
2023-09-29 04:00:00,20.4,92,0,0,0,100,0,1,3307.968262
2023-09-29 05:00:00,20.3,91,0,0,0,100,0,1,3361.447021
2023-09-29 06:00:00,20.4,89,0,0,0,100,0,1,3416.247559
2023-09-29 07:00:00,21.1,78,0,0,8,100,0,1,3453.340576
2023-09-29 08:00:00,21.1,88,0.8,0,49,100,0,1,3153.196533
2023-09-29 09:00:00,21.5,89,0.2,0,67,100,0,1,3173.477539
2023-09-29 10:00:00,22.1,85,0.4,0,154,100,0,1,3248.876465
2023-09-29 11:00:00,23,79,0.1,0,252,100,0,1,3386.69043
2023-09-29 12:00:00,22.4,81,0.2,0,100,100,0,1,3325.250732
2023-09-29 13:00:00,21.8,87,4.1,0,144,100,0,1,3231.580566
2023-09-29 14:00:00,21.3,89,5.5,0,70,100,0,1,3230.858398
2023-09-29 15:00:00,20.8,87,2.1,0,83,100,0,1,3239.324463
2023-09-29 16:00:00,19.9,88,0.9,0,36,100,0,1,3306.458984
2023-09-29 17:00:00,20.2,91,1.3,0,16,100,0,1,3388.106689
2023-09-29 18:00:00,20,92,1.1,0,3,100,0,1,3480.715332
2023-09-29 19:00:00,19.3,92,1.8,0,0,100,0,1,3396.933838
2023-09-29 20:00:00,18.2,93,0.9,0,0,100,0,1,3294.122314
2023-09-29 21:00:00,18.6,90,0.1,0,0,100,0,1,3342.429688
2023-09-29 22:00:00,18.5,91,0.1,0,0,100,0,1,3316.005371
2023-09-29 23:00:00,18.6,91,0.1,0,0,100,0,1,3236.894287
2023-09-30 00:00:00,18.9,91,0.1,0,0,100,1,0,3219.808838
2023-09-30 01:00:00,18.9,92,0.1,0,0,100,1,0,3187.895264
2023-09-30 02:00:00,18.8,94,0,0,0,100,1,0,3161.611328
2023-09-30 03:00:00,18.9,94,0,0,0,100,1,0,3075.011719
2023-09-30 04:00:00,18.6,95,0,0,0,19,1,0,3086.185791
2023-09-30 05:00:00,17.8,95,0,0,0,0,1,0,3112.148438
2023-09-30 06:00:00,17,96,0,0,0,0,1,0,3225.72876
2023-09-30 07:00:00,17.7,95,0,0,51,0,1,0,3233.412109
2023-09-30 08:00:00,18.9,92,0,0,212,0,1,0,3019.287598
2023-09-30 09:00:00,20.7,85,0,0,398,96,1,0,3000.682129
2023-09-30 10:00:00,22.2,78,0,0,530,100,1,0,3022.968262
2023-09-30 11:00:00,23.7,71,0,0,603,37,1,0,3221.666748
2023-09-30 12:00:00,24.7,65,0,0,666,33,1,0,3168.525879
2023-09-30 13:00:00,25,64,0,0,648,20,1,0,3162.80249
2023-09-30 14:00:00,25.2,62,0,0,608,21,1,0,3130.201904
2023-09-30 15:00:00,25.2,62,0,0,481,22,1,0,3326.543945
2023-09-30 16:00:00,25,62,0,0,339,91,1,0,3388.641846
2023-09-30 17:00:00,24.9,59,0,0,146,100,1,0,3441.363525
2023-09-30 18:00:00,24,65,0,0,25,100,1,0,3534.904785
2023-09-30 19:00:00,20.4,86,0,0,0,100,1,0,3450.07666
2023-09-30 20:00:00,20.2,87,0,0,0,100,1,0,3444.71167
2023-09-30 21:00:00,19.7,91,0,0,0,100,1,0,3465.529785
2023-09-30 22:00:00,20.1,87,0.1,0,0,95,1,0,3415.378418
2023-09-30 23:00:00,20.2,70,0,0,0,89,1,0,3329.235596
2023-10-01 00:00:00,19.5,71,0,0,0,89,1,1,3196.570801
2023-10-01 01:00:00,19,70,0,0,0,100,1,1,3242.918701
2023-10-01 02:00:00,19,67,0,0,0,87,1,1,3189.501709
2023-10-01 03:00:00,17.9,68,0,0,0,6,1,1,3128.706299
2023-10-01 04:00:00,16.7,72,0,0,0,0,1,1,3133.489746
2023-10-01 05:00:00,15.9,74,0,0,0,0,1,1,3168.129395
2023-10-01 06:00:00,15,80,0,0,0,0,1,1,3269.868408
2023-10-01 07:00:00,17,77,0,0,53,0,1,1,3249.817871
2023-10-01 08:00:00,20,73,0,0,221,0,1,1,2990.96582
2023-10-01 09:00:00,22.1,55,0,0,410,0,1,1,2976.954834
2023-10-01 10:00:00,22.6,51,0,0,575,3,1,1,2988.715576
2023-10-01 11:00:00,23.2,49,0,0,694,30,1,1,3144.179932
2023-10-01 12:00:00,23.6,45,0,0,752,0,1,1,3095.341064
2023-10-01 13:00:00,23.6,44,0,0,748,10,1,1,3091.703125
2023-10-01 14:00:00,23.4,43,0,0,672,99,1,1,3078.080322
2023-10-01 15:00:00,22.8,45,0,0,491,100,1,1,3170.572021
2023-10-01 16:00:00,21.9,54,0,0,272,98,1,1,3213.247559
2023-10-01 17:00:00,20.4,65,0,0,163,100,1,1,3419.181396
2023-10-01 18:00:00,17.7,73,0,0,27,100,1,1,3459.414551
2023-10-01 19:00:00,17.2,78,0,0,0,100,1,1,3364.239258
2023-10-01 20:00:00,17,82,0,0,0,100,1,1,3314.972168
2023-10-01 21:00:00,17.8,77,0,0,0,100,1,1,3357.537354
2023-10-01 22:00:00,17.3,78,0,0,0,100,1,1,3336.93457
2023-10-01 23:00:00,17,79,0,0,0,100,1,1,3239.144775
2023-10-02 00:00:00,16.8,80,0,0,0,100,0,1,3210.049072
2023-10-02 01:00:00,16.9,80,0,0,0,100,0,1,3173.581543
2023-10-02 02:00:00,17.1,76,0,0,0,100,0,1,3134.510498
2023-10-02 03:00:00,17.1,79,0,0,0,100,0,1,3101.140869
2023-10-02 04:00:00,18.5,65,0,0,0,100,0,1,3138.770508
2023-10-02 05:00:00,17.3,74,0,0,0,100,0,1,3111.729736
2023-10-02 06:00:00,16.8,80,0,0,0,100,0,1,3248.763672
2023-10-02 07:00:00,17.4,80,0,0,22,100,0,1,3290.689941
2023-10-02 08:00:00,19.9,74,0,0,101,51,0,1,3114.098389
2023-10-02 09:00:00,22,59,0,0,378,71,0,1,3096.350342
2023-10-02 10:00:00,23.1,53,0,0,503,18,0,1,3187.18457
2023-10-02 11:00:00,24,50,0,0,656,91,0,1,3254.37915
2023-10-02 12:00:00,24.5,46,0,0,657,100,0,1,3237.265869
2023-10-02 13:00:00,24.2,49,0,0,570,99,0,1,3300.050537
2023-10-02 14:00:00,23.8,58,0,0,501,100,0,1,3206.492676
2023-10-02 15:00:00,23.1,58,0,0,392,100,0,1,3264.333252
2023-10-02 16:00:00,22.5,61,0,0,265,100,0,1,3309.535645
2023-10-02 17:00:00,21.4,62,0,0,105,100,0,1,3464.601562
2023-10-02 18:00:00,20.7,60,0,0,14,100,0,1,3566.202148
2023-10-02 19:00:00,20.3,65,0,0,0,100,0,1,3458.754883
2023-10-02 20:00:00,19.6,71,0,0,0,100,0,1,3425.792725
2023-10-02 21:00:00,19.3,72,0,0,0,100,0,1,3456.179932
2023-10-02 22:00:00,18.6,74,0,0,0,99,0,1,3396.611572
2023-10-02 23:00:00,17.8,79,0,0,0,100,0,1,3321.051025
2023-10-03 00:00:00,18.4,76,0,0,0,100,0,1,3304.543945
2023-10-03 01:00:00,17.9,81,0,0,0,100,0,1,3286.13623
2023-10-03 02:00:00,17.2,85,0,0,0,24,0,1,3228.763184
2023-10-03 03:00:00,16.7,85,0,0,0,32,0,1,3216.317383
2023-10-03 04:00:00,16.7,85,0,0,0,100,0,1,3183.93457
2023-10-03 05:00:00,16.3,87,0,0,0,100,0,1,3290.716309
2023-10-03 06:00:00,17.6,79,0,0,0,99,0,1,3395.203857
2023-10-03 07:00:00,18.2,78,0,0,29,99,0,1,3409.746582
2023-10-03 08:00:00,19.4,80,0,0,46,45,0,1,3150.934082
2023-10-03 09:00:00,20.8,71,0,0,346,85,0,1,3164.30542
2023-10-03 10:00:00,21.8,66,0,0,434,100,0,1,3216.108398
2023-10-03 11:00:00,22.4,63,0,0,424,98,0,1,3241.252441
2023-10-03 12:00:00,23.2,59,0,0,511,100,0,1,3062.687012
2023-10-03 13:00:00,23.6,58,0,0,517,100,0,1,3228.487061
2023-10-03 14:00:00,23.8,56,0,0,473,87,0,1,3212.509766
2023-10-03 15:00:00,23.6,58,0,0,326,95,0,1,3268.106201
2023-10-03 16:00:00,23.3,59,0,0,170,99,0,1,3358.383789
2023-10-03 17:00:00,22.3,68,0,0,64,100,0,1,3504.927246
2023-10-03 18:00:00,21,72,0,0,11,96,0,1,3619.153809
2023-10-03 19:00:00,19.9,77,0,0,0,32,0,1,3488.31665
2023-10-03 20:00:00,18.9,86,0,0,0,5,0,1,3410.354492
2023-10-03 21:00:00,17.9,89,0,0,0,79,0,1,3433.088867
2023-10-03 22:00:00,17.4,90,0,0,0,89,0,1,3404.936523
2023-10-03 23:00:00,18.1,85,0,0,0,6,0,1,3375.877441
2023-10-04 00:00:00,18,85,0,0,0,92,0,1,3344.021973
2023-10-04 01:00:00,17.8,85,0,0,0,82,0,1,3319.934082
2023-10-04 02:00:00,16.6,91,0,0,0,83,0,1,3299.607666
2023-10-04 03:00:00,16.2,92,0,0,0,8,0,1,3250.207275
2023-10-04 04:00:00,15.4,94,0,0,0,59,0,1,3190.215576
2023-10-04 05:00:00,15.1,95,0,0,0,98,0,1,3290.18457
2023-10-04 06:00:00,15.6,96,0,0,0,79,0,1,3371.220947
2023-10-04 07:00:00,17,91,0,0,36,100,0,1,3374.012207
2023-10-04 08:00:00,19.6,85,0,0,122,51,0,1,3173.824219
2023-10-04 09:00:00,21.7,77,0,0,379,10,0,1,3090.906982
2023-10-04 10:00:00,23.1,72,0,0,536,1,0,1,3261.390869
2023-10-04 11:00:00,24.3,63,0,0,620,34,0,1,3378.26416
2023-10-04 12:00:00,25.1,55,0,0,690,79,0,1,3527.737305
2023-10-04 13:00:00,25.2,52,0,0,673,96,0,1,3451.990723
2023-10-04 14:00:00,24.7,53,0,0,438,100,0,1,3519.213379
2023-10-04 15:00:00,23.7,64,0,0,146,100,0,1,3491.230713
2023-10-04 16:00:00,22.2,77,0.2,0,48,100,0,1,3486.567627
2023-10-04 17:00:00,21.6,85,0.9,0,21,100,0,1,3526.282959
2023-10-04 18:00:00,20.6,85,0.6,0,3,100,0,1,3601.941895
2023-10-04 19:00:00,20,90,0,0,0,100,0,1,3528.235107
2023-10-04 20:00:00,19.9,89,0,0,0,100,0,1,3467.890625
2023-10-04 21:00:00,20.2,85,0,0,0,100,0,1,3474.857666
2023-10-04 22:00:00,20.3,79,0,0,0,100,0,1,3429.764648
2023-10-04 23:00:00,19.9,72,0,0,0,98,0,1,3354.340576
2023-10-05 00:00:00,19.7,71,0,0,0,100,0,1,3327.671143
2023-10-05 01:00:00,19.9,58,0,0,0,99,0,1,3371.433838
2023-10-05 02:00:00,19.4,51,0,0,0,22,0,1,3303.028076
2023-10-05 03:00:00,18.5,53,0,0,0,100,0,1,3275.32373
2023-10-05 04:00:00,19.1,52,0,0,0,75,0,1,3240.710938
2023-10-05 05:00:00,18.8,49,0,0,0,23,0,1,3293.648682
2023-10-05 06:00:00,18,53,0,0,0,2,0,1,3397.741455
2023-10-05 07:00:00,17.8,60,0,0,45,55,0,1,3396.132324
2023-10-05 08:00:00,19.7,60,0,0,202,79,0,1,3079.656738
2023-10-05 09:00:00,20.9,53,0,0,390,5,0,1,3254.855957
2023-10-05 10:00:00,21.7,50,0,0,542,72,0,1,3286.962891
2023-10-05 11:00:00,21.6,49,0,0,492,57,0,1,3439.559326
2023-10-05 12:00:00,22.2,48,0,0,594,60,0,1,3320.501709
2023-10-05 13:00:00,21.8,50,0,0,620,21,0,1,3362.758301
2023-10-05 14:00:00,21.5,53,0,0,605,24,0,1,3345.028076
2023-10-05 15:00:00,21,53,0,0,500,90,0,1,3362.23291
2023-10-05 16:00:00,20.2,55,0,0,307,62,0,1,3453.505859
2023-10-05 17:00:00,18.8,61,0,0,144,99,0,1,3521.263428
2023-10-05 18:00:00,17.3,63,0,0,15,62,0,1,3607.141846
2023-10-05 19:00:00,15.4,70,0,0,0,62,0,1,3503.64917
2023-10-05 20:00:00,17.2,66,0,0,0,97,0,1,3453.011963
2023-10-05 21:00:00,17.4,67,0,0,0,100,0,1,3428.899414
2023-10-05 22:00:00,17,73,0,0,0,100,0,1,3382.079102
2023-10-05 23:00:00,17,72,0,0,0,100,0,1,3371.334473
2023-10-06 00:00:00,17.3,64,0,0,0,100,0,1,3337.739746
2023-10-06 01:00:00,17.5,60,0,0,0,100,0,1,3410.032715
2023-10-06 02:00:00,17.2,63,0,0,0,100,0,1,3334.434814
2023-10-06 03:00:00,17.3,65,0,0,0,100,0,1,3300.19165
2023-10-06 04:00:00,17.4,67,0,0,0,100,0,1,3287.531006
2023-10-06 05:00:00,17.5,67,0,0,0,100,0,1,3287.103027
2023-10-06 06:00:00,17.7,67,0,0,0,100,0,1,3399.19751
2023-10-06 07:00:00,17.8,68,0,0,12,100,0,1,3448.978516
2023-10-06 08:00:00,17.5,72,0,0,41,100,0,1,3249.521729
2023-10-06 09:00:00,18.4,72,0,0,79,100,0,1,3335.238281
2023-10-06 10:00:00,19.5,69,0,0,175,100,0,1,3399.417236
2023-10-06 11:00:00,19.4,66,0,0,105,100,0,1,3579.947754
2023-10-06 12:00:00,19.7,68,0,0,126,100,0,1,3354.303955
2023-10-06 13:00:00,20,65,0,0,164,100,0,1,3360.951904
2023-10-06 14:00:00,19.5,70,0,0,93,100,0,1,3436.542969
2023-10-06 15:00:00,18.9,77,0.1,0,71,100,0,1,3388.455078
2023-10-06 16:00:00,18.6,80,0.3,0,62,100,0,1,3496.339111
2023-10-06 17:00:00,17.8,85,0.2,0,20,100,0,1,3534.041992
2023-10-06 18:00:00,17.2,88,0.2,0,4,100,0,1,3627.32959
2023-10-06 19:00:00,16.9,91,0.3,0,0,100,0,1,3497.016846
2023-10-06 20:00:00,16.1,93,0.4,0,0,100,0,1,3471.751709
2023-10-06 21:00:00,16.3,93,0.5,0,0,100,0,1,3448.097656
2023-10-06 22:00:00,15.7,97,0,0,0,100,0,1,3381.259521
2023-10-06 23:00:00,16.1,93,0,0,0,100,0,1,3393.145752
2023-10-07 00:00:00,15.5,97,0,0,0,100,1,0,3343.609863
2023-10-07 01:00:00,15,95,0,0,0,100,1,0,3330.912354
2023-10-07 02:00:00,14.9,89,0,0,0,100,1,0,3328.090576
2023-10-07 03:00:00,14.5,91,0,0,0,100,1,0,3272.270264
2023-10-07 04:00:00,14.6,90,0,0,0,100,1,0,3296.250977
2023-10-07 05:00:00,14.8,86,0,0,0,100,1,0,3337.783936
2023-10-07 06:00:00,14.6,87,0,0,0,100,1,0,3476.871582
2023-10-07 07:00:00,15.1,84,0,0,20,100,1,0,3491.400635
2023-10-07 08:00:00,15.9,78,0,0,68,100,1,0,3290.615234
2023-10-07 09:00:00,17.3,75,0,0,163,100,1,0,3312.016602
2023-10-07 10:00:00,18.6,69,0,0,250,100,1,0,3393.595459
2023-10-07 11:00:00,19.8,60,0,0,351,100,1,0,3532.372314
2023-10-07 12:00:00,20.5,56,0,0,440,100,1,0,3290.703125
2023-10-07 13:00:00,20.9,54,0,0,441,100,1,0,3372.598633
2023-10-07 14:00:00,20.9,51,0,0,340,100,1,0,3320.286865
2023-10-07 15:00:00,20.7,51,0,0,253,97,1,0,3424.446289
2023-10-07 16:00:00,20.4,56,0,0,228,99,1,0,3603.627441
2023-10-07 17:00:00,19.2,69,0,0,102,100,1,0,3569.162598
2023-10-07 18:00:00,16.9,74,0,0,15,100,1,0,3623.42749
2023-10-07 19:00:00,17.1,75,0,0,0,100,1,0,3513.575195
2023-10-07 20:00:00,16.4,76,0,0,0,100,1,0,3455.478027
2023-10-07 21:00:00,16.1,77,0,0,0,100,1,0,3455.540283
2023-10-07 22:00:00,15.7,80,0,0,0,100,1,0,3392.793213
2023-10-07 23:00:00,15.6,82,0,0,0,100,1,0,3420.59375
2023-10-08 00:00:00,15.6,83,0,0,0,97,1,0,3350.325928
2023-10-08 01:00:00,14.8,88,0,0,0,25,1,0,3374.199707
2023-10-08 02:00:00,14,93,0,0,0,100,1,0,3347.237549
2023-10-08 03:00:00,14.2,94,0,0,0,68,1,0,3284.126953
2023-10-08 04:00:00,13.8,96,0,0,0,2,1,0,3285.052246
2023-10-08 05:00:00,13.2,96,0,0,0,10,1,0,3329.585938
2023-10-08 06:00:00,12.7,96,0,0,0,13,1,0,3497.903809
2023-10-08 07:00:00,13.5,94,0,0,39,1,1,0,3542.028809
2023-10-08 08:00:00,15.7,86,0,0,192,2,1,0,3309.862305
2023-10-08 09:00:00,17.8,78,0,0,368,7,1,0,3260.702881
2023-10-08 10:00:00,19.7,69,0,0,526,79,1,0,3204.743652
2023-10-08 11:00:00,21,61,0,0,640,88,1,0,3314.937012
2023-10-08 12:00:00,21.9,54,0,0,695,76,1,0,3103.947266
2023-10-08 13:00:00,22.3,52,0,0,685,86,1,0,3280.097412
2023-10-08 14:00:00,22.6,51,0,0,605,100,1,0,3398.681641
2023-10-08 15:00:00,22.5,50,0,0,393,100,1,0,3391.718506
2023-10-08 16:00:00,21.5,61,0,0,133,100,1,0,3493.399902
2023-10-08 17:00:00,20.5,70,0,0,73,100,1,0,3585.399658
2023-10-08 18:00:00,18.4,75,0,0,11,99,1,0,3607.415527
2023-10-08 19:00:00,19.9,60,0,0,0,100,1,0,3572.92334
2023-10-08 20:00:00,17.8,70,0,0,0,100,1,0,3436.758057
2023-10-08 21:00:00,16.2,78,0,0,0,98,1,0,3487.042725
2023-10-08 22:00:00,15.4,83,0,0,0,74,1,0,3426.798584
2023-10-08 23:00:00,14.6,86,0,0,0,94,1,0,3344.904785
2023-10-09 00:00:00,14.8,85,0,0,0,100,0,0,3334.626709
2023-10-09 01:00:00,15.2,81,0,0,0,100,0,0,3350.670898
2023-10-09 02:00:00,15.1,82,0,0,0,100,0,0,3295.019043
2023-10-09 03:00:00,15.3,82,0,0,0,100,0,0,3287.945068
2023-10-09 04:00:00,15.3,82,0,0,0,100,0,0,3276.704102
2023-10-09 05:00:00,15.1,82,0,0,0,99,0,0,3372.751465
2023-10-09 06:00:00,14.7,84,0,0,0,100,0,0,3481.250977
2023-10-09 07:00:00,15.5,81,0,0,23,100,0,0,3524.020996
2023-10-09 08:00:00,17.1,81,0,0,101,100,0,0,3252.547607
2023-10-09 09:00:00,18.9,75,0,0,269,100,0,0,3321.453369
